PASSENGERS,FREIGHT,MAIL,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_FIPS,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_FIPS,YEAR,QUARTER,MONTH
115,0,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,JAC,"Jackson, WY",WY,56,56039,2020,1,3
116,270,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,OMA,"Omaha, NE",NE,31,31055,2020,1,2
116,296,1936,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,SFO,"San Francisco, CA",CA,6,6075,2020,2,4
121,1299,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,3
122,205,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,SAN,"San Diego, CA",CA,6,6073,2020,1,3
127,1724,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,LAX,"Los Angeles, CA",CA,6,6037,2020,1,1
127,421,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,PHX,"Phoenix, AZ",AZ,4,4013,2020,1,3
127,0,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,ABQ,"Albuquerque, NM",NM,35,35001,2020,1,2
128,0,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MIA,"Miami, FL",FL,12,12086,2020,1,1
129,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,EGE,"Eagle, CO",CO,8,8037,2020,1,3
130,553,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,1
131,52,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,DEN,"Denver, CO",CO,8,8031,2020,2,4
140,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,3
147,750,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,SJC,"San Jose, CA",CA,6,6085,2020,1,2
150,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,STL,"Saint Louis, MO",MO,29,29510,2020,1,3
152,11322,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCI,"Kansas City, MO",MO,29,29095,2020,2,4
155,690,5746,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,2,4
160,130,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SAV,"Savannah, GA",GA,13,13051,2020,1,2
166,1535,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,LAS,"Las Vegas, NV",NV,32,32003,2020,1,2
169,3932,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,1
175,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,MTJ,"Montrose/Delta, CO",CO,8,#N/A,2020,1,3
176,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,JAC,"Jackson, WY",WY,56,56039,2020,1,3
178,20721,932,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SFO,"San Francisco, CA",CA,6,6075,2020,2,4
184,0,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SEA,"Seattle, WA",WA,53,53033,2020,2,6
188,11269,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MDW,"Chicago, IL",IL,17,17031,2020,2,5
192,736,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCO,"Orlando, FL",FL,12,12095,2020,1,2
192,40,3912,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,PHX,"Phoenix, AZ",AZ,4,4013,2020,2,4
200,1639,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,2
223,0,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,SFO,"San Francisco, CA",CA,6,6075,2020,1,1
235,0,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,SJC,"San Jose, CA",CA,6,6085,2020,1,1
238,0,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,STT,"Charlotte Amalie, VI",VI,78,#N/A,2020,1,3
240,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,2
248,0,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,JAC,"Jackson, WY",WY,56,56039,2020,1,1
265,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,STL,"Saint Louis, MO",MO,29,29510,2020,1,2
268,11217,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,BNA,"Nashville, TN",TN,47,47037,2020,2,4
271,13446,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,DAL,"Dallas, TX",TX,48,48113,2020,2,4
276,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,CMH,"Columbus, OH",OH,39,39049,2020,1,3
279,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,CLT,"Charlotte, NC",NC,37,37119,2020,1,1
282,37023,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,STL,"Saint Louis, MO",MO,29,29510,2020,2,4
295,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,CLT,"Charlotte, NC",NC,37,37119,2020,1,2
304,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,1,2
310,16641,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,DEN,"Denver, CO",CO,8,8031,2020,2,4
346,7,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,PIT,"Pittsburgh, PA",PA,42,42003,2020,1,3
346,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,JAC,"Jackson, WY",WY,56,56039,2020,1,2
358,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,EGE,"Eagle, CO",CO,8,8037,2020,1,2
360,776,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCO,"Orlando, FL",FL,12,12095,2020,1,1
370,46549,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,HOU,"Houston, TX",TX,48,48201,2020,2,4
373,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,MTJ,"Montrose/Delta, CO",CO,8,#N/A,2020,1,2
377,0,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,2,5
393,0,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,IAD,"Washington, DC",VA,51,11001,2020,2,6
399,4,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,STL,"Saint Louis, MO",MO,29,29510,2020,1,1
401,1361,4580,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,LAX,"Los Angeles, CA",CA,6,6037,2020,2,4
408,231,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,BOS,"Boston, MA",MA,25,25025,2020,2,6
425,1767,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,CVG,"Cincinnati, OH",KY,21,39061,2020,1,3
441,16911,15613,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MSP,"Minneapolis, MN",MN,27,27053,2020,2,4
586,0,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,JAC,"Jackson, WY",WY,56,56039,2020,1,2
590,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,CMH,"Columbus, OH",OH,39,39049,2020,1,2
595,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,PIT,"Pittsburgh, PA",PA,42,42003,2020,1,1
604,13100,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,MSP,"Minneapolis, MN",MN,27,27053,2020,2,4
614,341,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,PIT,"Pittsburgh, PA",PA,42,42003,2020,1,2
617,38963,50531,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SEA,"Seattle, WA",WA,53,53033,2020,2,4
617,0,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,STT,"Charlotte Amalie, VI",VI,78,#N/A,2020,1,1
651,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,2
668,336,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,3
671,26994,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SJU,"San Juan, PR",PR,72,#N/A,2020,2,6
686,0,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,CMH,"Columbus, OH",OH,39,39049,2020,1,1
736,54217,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MDW,"Chicago, IL",IL,17,17031,2020,2,4
751,11804,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
753,3064,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,CVG,"Cincinnati, OH",KY,21,39061,2020,1,1
800,0,54,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,STT,"Charlotte Amalie, VI",VI,78,#N/A,2020,1,2
833,1992,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,2,6
834,3711,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MSY,"New Orleans, LA",LA,22,22071,2020,2,6
862,6568,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,3
866,50681,36934,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,4
888,6254,5088,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,HNL,"Honolulu, HI",HI,15,15003,2020,1,1
919,58587,15683,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,MIA,"Miami, FL",FL,12,12086,2020,2,4
922,0,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,IAD,"Washington, DC",VA,51,11001,2020,2,5
936,375,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCI,"Kansas City, MO",MO,29,29095,2020,2,6
945,82,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,SAN,"San Diego, CA",CA,6,6073,2020,1,2
976,0,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,2,4
1009,1993,46018,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,MIA,"Miami, FL",FL,12,12086,2020,2,4
1020,10438,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,BWI,"Baltimore, MD",MD,24,24510,2020,2,6
1064,2829,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,CVG,"Cincinnati, OH",KY,21,39061,2020,1,2
1070,1687,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,3
1126,96770,53777,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,LAX,"Los Angeles, CA",CA,6,6037,2020,2,4
1128,6096,7591,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MSP,"Minneapolis, MN",MN,27,27053,2020,2,6
1156,4996,7399,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MSP,"Minneapolis, MN",MN,27,27053,2020,2,5
1196,3662,44003,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,2,4
1203,71,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,2
1232,138,16066,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SJC,"San Jose, CA",CA,6,6085,2020,1,3
1260,1787,17065,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,1,3
1324,2740,8088,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,1,3
1329,6379,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,TPA,"Tampa, FL",FL,12,12057,2020,2,6
1344,100,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,EGE,"Eagle, CO",CO,8,8037,2020,1,3
1400,33150,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,DTW,"Detroit, MI",MI,26,26163,2020,2,4
1405,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,1
1410,43,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,SAN,"San Diego, CA",CA,6,6073,2020,1,1
1415,25441,74260,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SEA,"Seattle, WA",WA,53,53033,2020,2,5
1508,40539,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,MSP,"Minneapolis, MN",MN,27,27053,2020,2,5
1549,28,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,3
1555,699,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,1
1557,51,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,2,6
1572,6255,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MKE,"Milwaukee, WI",WI,55,55079,2020,1,3
1646,2063,480,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MCO,"Orlando, FL",FL,12,12095,2020,2,6
1669,9009,2705,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DTW,"Detroit, MI",MI,26,26163,2020,2,6
1675,1503,68212,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,2,4
1712,11601,5693,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,CLT,"Charlotte, NC",NC,37,37119,2020,2,4
1718,487,10695,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,3
1719,6764,2938,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,1,3
1722,3075,119,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,LAX,"Los Angeles, CA",CA,6,6037,2020,2,5
1735,157,2988,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,3
1842,551,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,PHL,"Philadelphia, PA",PA,42,42101,2020,1,3
1873,2147,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,2
1873,302,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,PBI,"West Palm Beach, FL",FL,12,12099,2020,1,3
1877,3619,28143,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,IAH,"Houston, TX",TX,48,48201,2020,1,3
1910,20051,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,STL,"Saint Louis, MO",MO,29,29510,2020,2,6
1912,0,13,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,LAS,"Las Vegas, NV",NV,32,32003,2020,1,1
1912,7999,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MSY,"New Orleans, LA",LA,22,22071,2020,1,3
1959,22471,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,HOU,"Houston, TX",TX,48,48201,2020,2,6
1980,165201,124652,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
2016,14953,35144,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SLC,"Salt Lake City, UT",UT,49,49035,2020,2,5
2031,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,SRQ,"Sarasota/Bradenton, FL",FL,12,#N/A,2020,1,3
2035,14870,73710,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SFO,"San Francisco, CA",CA,6,6075,2020,2,6
2039,26514,44195,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MIA,"Miami, FL",FL,12,12086,2020,2,6
2062,21303,96967,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SEA,"Seattle, WA",WA,53,53033,2020,2,6
2117,32456,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,BNA,"Nashville, TN",TN,47,47037,2020,2,6
2178,2023,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,CHS,"Charleston, SC",SC,45,45019,2020,1,3
2182,56422,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,DTW,"Detroit, MI",MI,26,26163,2020,2,5
2201,141,2266,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,1
2209,73,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,STT,"Charlotte Amalie, VI",VI,78,#N/A,2020,1,3
2214,1414,13411,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SJC,"San Jose, CA",CA,6,6085,2020,1,2
2305,3177,1281,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,1,2
2328,8601,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCI,"Kansas City, MO",MO,29,29095,2020,1,3
2369,92170,105942,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,2,5
2423,6967,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,FLL,"Fort Lauderdale, FL",FL,12,12011,2020,2,6
2428,7583,32272,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,CLT,"Charlotte, NC",NC,37,37119,2020,2,4
2432,25,5,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,1,3
2458,38,2234,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,2
2458,6814,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,BOS,"Boston, MA",MA,25,25025,2020,1,3
2461,3231,40314,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,PDX,"Portland, OR",OR,41,23005,2020,1,3
2466,1513,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,1
2470,419,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,MSY,"New Orleans, LA",LA,22,22071,2020,1,3
2474,2666,1534,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,JAX,"Jacksonville, FL",FL,12,12031,2020,1,3
2484,2153,16338,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,1,1
2494,1159,8801,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,TPA,"Tampa, FL",FL,12,12057,2020,2,6
2541,1500,23777,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,1,2
2548,909,16004,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SJC,"San Jose, CA",CA,6,6085,2020,1,1
2581,692,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MKE,"Milwaukee, WI",WI,55,55079,2020,1,2
2662,3585,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,TPA,"Tampa, FL",FL,12,12057,2020,1,3
2675,988,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,DCA,"Washington, DC",VA,51,11001,2020,1,3
2758,5116,184,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,DTW,"Detroit, MI",MI,26,26163,2020,1,3
2763,6182,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,BOS,"Boston, MA",MA,25,25025,2020,1,3
2792,155,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,1
2810,0,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,RSW,"Fort Myers, FL",FL,12,12071,2020,1,2
2923,392,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,RDU,"Raleigh, NC",NC,37,37183,2020,1,3
3009,128051,154585,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,LAX,"Los Angeles, CA",CA,6,6037,2020,2,5
3043,41968,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,DAL,"Dallas, TX",TX,48,48113,2020,2,6
3070,63,8537,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,AUS,"Austin, TX",TX,48,48453,2020,1,3
3075,2604,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,2,6
3178,5859,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCI,"Kansas City, MO",MO,29,29095,2020,1,2
3280,0,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,EGE,"Eagle, CO",CO,8,8037,2020,1,1
3330,2813,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MKE,"Milwaukee, WI",WI,55,55079,2020,1,1
3331,837,12185,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,2
3339,5853,15147,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,MIA,"Miami, FL",FL,12,12086,2020,2,5
3351,51,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,MCO,"Orlando, FL",FL,12,12095,2020,1,3
3353,459,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,DEN,"Denver, CO",CO,8,8031,2020,1,3
3393,3020,2812,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,1,1
3466,2388,18593,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,ORD,"Chicago, IL",IL,17,17031,2020,2,5
3473,15095,1321,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,DFW,"Fort Worth, TX",TX,48,48439,2020,1,2
3511,6168,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,RDU,"Raleigh, NC",NC,37,37183,2020,1,3
3521,4495,37478,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,IAH,"Houston, TX",TX,48,48201,2020,1,2
3581,3673,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,MSP,"Minneapolis, MN",MN,27,27053,2020,2,6
3634,23957,4682,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,CLT,"Charlotte, NC",NC,37,37119,2020,2,5
3644,0,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,EGE,"Eagle, CO",CO,8,8037,2020,1,2
3649,3127,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,CHS,"Charleston, SC",SC,45,45019,2020,1,1
3651,6421,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MSY,"New Orleans, LA",LA,22,22071,2020,1,2
3668,788,14446,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,MSY,"New Orleans, LA",LA,22,22071,2020,1,3
3671,462,13645,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,SAT,"San Antonio, TX",TX,48,48029,2020,1,1
3745,2628,2721,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,JAX,"Jacksonville, FL",FL,12,12031,2020,1,1
3758,9448,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,DTW,"Detroit, MI",MI,26,26163,2020,2,6
3795,10994,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MSY,"New Orleans, LA",LA,22,22071,2020,1,1
3814,479,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,PBI,"West Palm Beach, FL",FL,12,12099,2020,1,2
3815,7177,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,MCI,"Kansas City, MO",MO,29,29095,2020,1,1
3825,90101,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,2,4
3838,22125,5029,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,MIA,"Miami, FL",FL,12,12086,2020,2,5
3912,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,SRQ,"Sarasota/Bradenton, FL",FL,12,#N/A,2020,1,2
3918,910,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,PHL,"Philadelphia, PA",PA,42,42101,2020,1,2
4021,0,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,SRQ,"Sarasota/Bradenton, FL",FL,12,#N/A,2020,1,1
4021,225,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,PBI,"West Palm Beach, FL",FL,12,12099,2020,1,1
4029,1857,43813,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,PDX,"Portland, OR",OR,41,23005,2020,1,1
4109,3119,53741,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,PDX,"Portland, OR",OR,41,23005,2020,1,2
4134,5304,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,RDU,"Raleigh, NC",NC,37,37183,2020,1,1
4135,252,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,1,1
4137,240,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,STT,"Charlotte Amalie, VI",VI,78,#N/A,2020,1,2
4183,2521,1501,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,JAX,"Jacksonville, FL",FL,12,12031,2020,1,2
4198,3067,0,American Airlines Inc.,JFK,"New York, NY",NY,36,36061,BOS,"Boston, MA",MA,25,25025,2020,1,2
4204,4885,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,CLT,"Charlotte, NC",NC,37,37119,2020,1,3
4214,90710,0,Southwest Airlines Co.,LGA,"New York, NY",NY,36,36061,BWI,"Baltimore, MD",MD,24,24510,2020,2,5
4410,4234,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,CHS,"Charleston, SC",SC,45,45019,2020,1,2
4415,417,0,United Air Lines Inc.,LGA,"New York, NY",NY,36,36061,IAH,"Houston, TX",TX,48,48201,2020,1,3
4429,2875,31964,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,IAH,"Houston, TX",TX,48,48201,2020,1,1
4445,550,0,Delta Air Lines Inc.,JFK,"New York, NY",NY,36,36061,STT,"Charlotte Amalie, VI",VI,78,#N/A,2020,1,1
4462,712,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,ATL,"Atlanta, GA",GA,13,13121,2020,1,2
4511,2121,0,Delta Air Lines Inc.,LGA,"New York, NY",NY,36,36061,IAH,"Houston, TX",TX,48,48201,2020,1,3
4535,825,0,American Airlines Inc.,LGA,"New York, NY",NY,36,36061,PHL,"Philadelphia, PA",PA,42,42101,2020,1,1
